post_id,platform,content_format,content_genre,caption,locality,age_group,post_date,views,likes,shares,comments,trending
CHN02574,tiktok,duet,fashion,Why does fast fashion keep failing us? So frustrating,Velachery,25-34,2024-04-04,67861,4935,1777,1149,False
CHN02575,instagram,reel,education,Currently studying for my upcoming exam — wish me luck,Porur,18-24,2023-05-17,32930,4012,1961,587,False
CHN02576,youtube,live,fashion,Not sure about this trend honestly — feels overdone,Adyar,25-34,2024-01-21,119849,16905,5750,1130,False
CHN02577,instagram,carousel,fitness,Morning run along the Marina Beach — feeling incredible! 🏃,Tambaram,13-17,2023-07-08,46472,5156,893,1208,False
CHN02578,youtube,short,food,This biryani from Murugan Idli Shop is absolutely divine! 😍,T Nagar,18-24,2024-02-13,77738,2795,3540,1776,False
CHN02579,youtube,short,travel,Pondicherry weekend trip was absolutely magical 🌊,T Nagar,25-34,2024-07-20,3293,379,97,87,False
CHN02580,instagram,post,fashion,Finally found the perfect fit for my style 🔥,T Nagar,25-34,2024-01-14,13222,532,211,91,False
CHN02581,tiktok,video,food,Overpriced and underwhelming — will not be returning,Tambaram,35-50,2024-10-19,44051,5093,2388,566,False
CHN02582,instagram,carousel,travel,Pondicherry weekend trip was absolutely magical 🌊,Adyar,18-24,2023-01-08,25016,2318,1271,230,False
CHN02583,youtube,live,technology,Review of this device after 30 days of usage,Chromepet,13-17,2024-12-13,134762,6554,4100,1368,False
CHN02584,twitter,tweet,education,This course completely changed how I think about data,T Nagar,18-24,2024-08-17,443,16,15,2,False
CHN02585,instagram,post,technology,Unboxing the new laptop today — first impressions coming,Perambur,18-24,2023-01-12,6377,859,224,188,False
CHN02586,twitter,tweet,technology,Unboxing the new laptop today — first impressions coming,Anna Nagar,13-17,2023-06-19,1383,46,31,8,False
CHN02587,tiktok,duet,technology,AI tools are changing everything about how I work 🚀,T Nagar,35-50,2024-03-29,39071,5438,1699,1136,False
CHN02588,twitter,thread,travel,Ooty in monsoon season is breathtakingly beautiful ☁️,Anna Nagar,35-50,2024-10-03,6180,204,318,182,False
CHN02589,instagram,carousel,fitness,Morning run along the Marina Beach — feeling incredible! 🏃,Nungambakkam,25-34,2024-05-22,8116,708,472,62,False
CHN02590,youtube,video,food,The service was terrible and food arrived cold. Avoid.,OMR,25-34,2024-11-02,97541,10752,5516,2035,False
CHN02591,youtube,live,entertainment,Finished the series — mixed feelings overall honestly,Porur,35-50,2023-04-19,26041,1819,897,688,False
CHN02592,tiktok,stitch,fashion,Neutral look today — just keeping it simple and clean,OMR,25-34,2023-09-27,91732,8249,2260,751,False
CHN02593,instagram,story,fashion,Finally found the perfect fit for my style 🔥,Porur,13-17,2024-01-04,45010,2322,2421,784,False
CHN02594,youtube,live,food,"Exploring new cafes this weekend, stay tuned",T Nagar,25-34,2023-01-09,119068,10340,3867,1609,False
CHN02595,youtube,short,fitness,Gym was packed and equipment broken — worst experience,Tambaram,13-17,2024-07-13,165271,22144,4390,3854,False
CHN02596,instagram,story,fashion,Neutral look today — just keeping it simple and clean,Porur,25-34,2023-08-18,35641,1678,1717,326,False
CHN02597,youtube,video,food,Overpriced and underwhelming — will not be returning,T Nagar,13-17,2024-08-22,51882,3060,1117,1129,False
CHN02598,instagram,post,technology,Just upgraded my setup — productivity through the roof!,OMR,25-34,2023-01-17,16697,1450,861,366,False
CHN02599,twitter,thread,food,Simple home cooked meal today — nothing fancy,Porur,25-34,2023-02-14,2958,375,37,87,False
CHN02600,tiktok,video,fashion,This look is absolutely stunning — turning heads everywhere,Anna Nagar,25-34,2023-12-24,28765,2489,746,487,False
CHN02601,instagram,carousel,food,Simple home cooked meal today — nothing fancy,OMR,25-34,2024-07-23,29302,2150,1307,658,False
CHN02602,instagram,post,fashion,Why does fast fashion keep failing us? So frustrating,Adyar,35-50,2023-03-20,23863,1258,884,295,False
CHN02603,instagram,post,education,Online courses are getting too expensive for what they offer,OMR,35-50,2023-05-17,36652,5427,2197,818,False
CHN02604,instagram,reel,fashion,Why does fast fashion keep failing us? So frustrating,Velachery,50+,2024-02-01,49823,5766,1985,666,False
CHN02605,youtube,video,finance,Crypto market is a complete disaster right now. Stressed.,Anna Nagar,18-24,2023-02-11,119291,8771,2766,1102,False
CHN02606,youtube,live,fashion,Why does fast fashion keep failing us? So frustrating,Perambur,35-50,2024-12-22,126046,13210,5850,2661,False
CHN02607,instagram,story,education,Book review coming soon — interesting read so far,OMR,35-50,2023-12-30,20722,2180,844,105,False
CHN02608,instagram,reel,food,"Exploring new cafes this weekend, stay tuned",Chromepet,25-34,2024-01-16,33982,3771,1471,646,False
CHN02609,instagram,story,technology,Another overpriced gadget that breaks in 3 months. Tired.,Anna Nagar,25-34,2023-06-08,8216,419,248,52,False
CHN02610,twitter,tweet,entertainment,This song has been on repeat and I still hate it somehow,Nungambakkam,35-50,2024-02-12,2060,213,70,38,False
CHN02611,tiktok,video,technology,Just upgraded my setup — productivity through the roof!,Velachery,18-24,2024-08-12,97716,10172,3409,1676,False
CHN02612,instagram,story,fashion,Obsessed with this new outfit drop! Love the vibes ✨,Tambaram,13-17,2023-11-04,48123,1525,934,528,False
CHN02613,tiktok,duet,finance,Saving 40% of income this year — best decision ever made,T Nagar,18-24,2024-05-19,50666,7085,564,1134,False
CHN02614,instagram,post,food,This biryani from Murugan Idli Shop is absolutely divine! 😍,T Nagar,18-24,2023-05-17,1567,129,79,24,False
CHN02615,youtube,short,food,Best filter coffee in Chennai — no debate needed ☕,T Nagar,25-34,2023-08-10,16804,989,944,292,False
CHN02616,twitter,thread,fitness,Trying a new workout split this month — tracking progress,T Nagar,25-34,2023-04-07,429,18,5,11,False
CHN02617,twitter,thread,entertainment,This movie was absolutely mind-blowing — watch it now! 🎬,Adyar,18-24,2023-10-26,4708,593,272,61,False
CHN02618,twitter,reply,fashion,Not sure about this trend honestly — feels overdone,Perambur,18-24,2024-05-25,9228,424,154,262,False
CHN02619,twitter,tweet,technology,Another overpriced gadget that breaks in 3 months. Tired.,Nungambakkam,35-50,2023-06-28,715,80,31,4,False
CHN02620,instagram,carousel,fitness,Fitness influencers selling unrealistic body standards. Stop.,Anna Nagar,18-24,2024-06-02,49018,4516,1947,925,False
CHN02621,instagram,reel,fitness,This workout routine completely transformed my energy levels,Chromepet,18-24,2024-06-02,49427,6829,2825,1118,False
CHN02622,youtube,live,food,Simple home cooked meal today — nothing fancy,OMR,35-50,2023-09-12,51218,6440,654,434,False
CHN02623,youtube,short,technology,This new phone camera is absolutely incredible 📱,T Nagar,25-34,2024-01-18,121520,13456,4829,883,False
CHN02624,tiktok,video,fashion,Finally found the perfect fit for my style 🔥,Adyar,25-34,2024-03-22,68072,10112,3344,683,False
CHN02625,youtube,video,food,The service was terrible and food arrived cold. Avoid.,Chromepet,50+,2023-09-26,86611,9138,1698,1847,False
CHN02626,tiktok,video,finance,Crypto market is a complete disaster right now. Stressed.,Porur,25-34,2024-01-04,79573,8853,1369,582,False
CHN02627,instagram,reel,travel,Road trip highlights from last weekend — part one,Tambaram,25-34,2024-04-25,38061,1492,1270,379,False
CHN02628,instagram,carousel,travel,Ooty in monsoon season is breathtakingly beautiful ☁️,T Nagar,25-34,2024-12-28,33102,4957,587,942,False
CHN02629,instagram,post,food,The service was terrible and food arrived cold. Avoid.,OMR,18-24,2024-04-29,40513,3156,2340,335,False
CHN02630,youtube,video,travel,Ooty in monsoon season is breathtakingly beautiful ☁️,Perambur,50+,2024-07-13,114781,15844,1918,1258,False
CHN02631,youtube,live,finance,Crypto market is a complete disaster right now. Stressed.,OMR,35-50,2023-04-24,127639,7647,7160,2268,False
CHN02632,instagram,story,finance,Monthly budget review — transparent breakdown coming up,Porur,18-24,2024-11-14,43693,3757,2561,364,False
CHN02633,instagram,reel,food,Simple home cooked meal today — nothing fancy,Chromepet,35-50,2023-07-19,22951,2911,1049,663,False
CHN02634,youtube,short,entertainment,This song has been on repeat and I still hate it somehow,Porur,35-50,2024-09-01,141542,19068,6092,1074,False
CHN02635,youtube,video,fashion,This look is absolutely stunning — turning heads everywhere,Tambaram,35-50,2023-03-07,20564,2714,1029,173,False
CHN02636,youtube,live,food,Overpriced and underwhelming — will not be returning,Nungambakkam,25-34,2024-01-07,82805,5570,3803,1277,False
CHN02637,twitter,reply,entertainment,New episode drops tonight — no spoilers in comments please,OMR,35-50,2024-02-03,1605,78,95,36,False
CHN02638,youtube,video,entertainment,This movie was absolutely mind-blowing — watch it now! 🎬,Porur,18-24,2024-08-21,5122,401,164,77,False
CHN02639,youtube,live,entertainment,Total waste of time — worst screenplay I have seen,Velachery,50+,2023-11-09,142251,12927,1495,3395,False
CHN02640,tiktok,duet,technology,Tech companies keep promising and underdelivering. Annoyed.,Nungambakkam,13-17,2024-08-22,58589,5230,680,857,False
CHN02641,youtube,short,fashion,"Trying out a new aesthetic this week, let me know thoughts",Chromepet,25-34,2024-04-13,134843,5538,1526,1684,False
CHN02642,instagram,reel,fashion,Finally found the perfect fit for my style 🔥,Anna Nagar,25-34,2024-06-03,17981,910,497,283,False
CHN02643,youtube,live,education,Education system needs serious reform — very concerning,T Nagar,18-24,2023-12-13,110248,5555,4750,1022,False
CHN02644,instagram,post,food,Really disappointed with the new menu changes here,Porur,25-34,2023-02-26,2254,122,24,40,False
CHN02645,youtube,video,fashion,This collection is disappointing compared to last season,Porur,25-34,2023-12-26,82545,6694,4170,1574,False
CHN02646,instagram,reel,fashion,This collection is disappointing compared to last season,Chromepet,18-24,2024-09-27,39766,5349,1354,1081,False
CHN02647,twitter,thread,travel,Worst travel experience of my life — avoid this agency,T Nagar,25-34,2024-12-15,9373,884,359,124,False
CHN02648,instagram,post,food,This biryani from Murugan Idli Shop is absolutely divine! 😍,Porur,35-50,2024-04-07,22529,2894,1157,253,False
CHN02649,tiktok,video,fashion,Not sure about this trend honestly — feels overdone,Velachery,25-34,2023-02-27,84872,10796,2909,1761,False
CHN02650,twitter,thread,entertainment,This song has been on repeat and I still hate it somehow,T Nagar,13-17,2023-04-24,1026,142,15,24,False
CHN02651,tiktok,video,fashion,Finally found the perfect fit for my style 🔥,Perambur,18-24,2024-02-17,25169,857,1197,550,False
CHN02652,instagram,story,technology,Unboxing the new laptop today — first impressions coming,OMR,13-17,2024-02-09,22212,1709,582,229,False
CHN02653,twitter,tweet,travel,Planning a solo trip next month — any suggestions?,T Nagar,18-24,2024-04-27,8545,520,412,124,False
CHN02654,youtube,short,education,Learning something new every single day — growth mindset 💡,Chromepet,25-34,2024-02-14,76097,6680,1282,705,False
CHN02655,tiktok,stitch,fashion,This collection is disappointing compared to last season,T Nagar,50+,2024-07-18,63590,5186,1909,1784,False
CHN02656,tiktok,duet,entertainment,This song has been on repeat and I still hate it somehow,Porur,25-34,2023-05-19,18374,2629,517,406,False
CHN02657,tiktok,video,food,Tried the new place in T Nagar — completely worth the hype!,Tambaram,25-34,2024-04-04,74385,3428,4154,1039,False
CHN02658,tiktok,stitch,technology,AI tools are changing everything about how I work 🚀,T Nagar,25-34,2023-03-29,35762,1170,751,456,False
CHN02659,youtube,video,entertainment,Total waste of time — worst screenplay I have seen,Tambaram,35-50,2024-08-05,174831,13017,1828,1488,True
CHN02660,tiktok,stitch,education,This tutorial was completely wrong and wasted my time,Anna Nagar,25-34,2024-12-14,18084,2530,899,399,False
CHN02661,twitter,thread,food,Tried the new place in T Nagar — completely worth the hype!,Adyar,25-34,2024-04-13,5330,348,157,145,False
CHN02662,youtube,live,food,Tried the new place in T Nagar — completely worth the hype!,Tambaram,35-50,2023-02-23,138884,18442,3049,4144,False
CHN02663,tiktok,duet,travel,This hidden beach near Chennai is a total paradise!,T Nagar,18-24,2024-08-22,73689,3821,4063,1081,False
CHN02664,youtube,live,education,This course completely changed how I think about data,T Nagar,25-34,2024-09-02,195075,15711,8828,4426,True
CHN02665,instagram,story,travel,Ooty in monsoon season is breathtakingly beautiful ☁️,OMR,13-17,2024-12-25,38076,5537,2027,466,False
CHN02666,instagram,story,entertainment,This song has been on repeat and I still hate it somehow,Adyar,13-17,2024-09-09,33580,2554,906,172,False
CHN02667,instagram,post,education,Just completed my Python certification — so proud! 🎓,Porur,25-34,2023-07-07,17321,1383,837,152,False
CHN02668,tiktok,duet,entertainment,Finished the series — mixed feelings overall honestly,Adyar,13-17,2024-09-16,51435,6160,708,900,False
CHN02669,twitter,thread,fashion,This collection is disappointing compared to last season,T Nagar,18-24,2023-07-29,7280,909,152,116,False
CHN02670,youtube,video,education,This tutorial was completely wrong and wasted my time,Chromepet,18-24,2024-05-21,161327,8404,6239,3449,False
CHN02671,instagram,reel,food,Overpriced and underwhelming — will not be returning,Velachery,35-50,2023-09-21,46278,5455,2370,1061,False
CHN02672,tiktok,video,fashion,Finally found the perfect fit for my style 🔥,T Nagar,50+,2023-05-10,11436,772,225,282,False
CHN02673,youtube,live,food,This biryani from Murugan Idli Shop is absolutely divine! 😍,Chromepet,35-50,2024-12-16,145991,4805,6237,4306,False
CHN02674,youtube,live,fashion,This collection is disappointing compared to last season,Nungambakkam,25-34,2024-02-20,51493,3432,2371,1051,False
CHN02675,youtube,live,technology,Another overpriced gadget that breaks in 3 months. Tired.,OMR,25-34,2024-01-24,104769,3252,1850,1556,False
CHN02676,instagram,story,fashion,Not sure about this trend honestly — feels overdone,Chromepet,35-50,2024-08-04,7877,699,101,179,False
CHN02677,youtube,short,education,Just completed my Python certification — so proud! 🎓,Velachery,18-24,2023-09-29,127964,10507,3109,1947,False
CHN02678,instagram,carousel,technology,Just upgraded my setup — productivity through the roof!,Perambur,18-24,2024-09-21,33495,3483,515,179,False
CHN02679,twitter,reply,technology,AI tools are changing everything about how I work 🚀,OMR,35-50,2024-05-21,8959,989,283,157,False
CHN02680,youtube,live,travel,Road trip highlights from last weekend — part one,Adyar,50+,2023-01-07,65537,3650,3684,991,False
CHN02681,twitter,tweet,food,Really disappointed with the new menu changes here,Tambaram,18-24,2023-08-24,1252,169,50,25,False
